PETPROFILE_ID,PETPROFILE_CUSTOMER_ID,PETPROFILE_MASTER_ID,PETPROFILE_CUSTOMER_MASTER_ID,PETPROFILE_SUBMITTER_ID,PETPROFILE_SUBMITTER_TYPE,PETPROFILE_SUBMITTER_LOGON,PETPROFILE_SUBMITTER_REGISTRATION_DTTM,PETPROFILE_PETNAME,PETPROFILE_PETTYPE_ID,PETPROFILE_PETTYPE_DESCRIPTION,PETPROFILE_PETBREED_ID,PETPROFILE_PETBREED_DESCRIPTION,PETPROFILE_PETBREED_SIZE_TYPE,PETPROFILE_GENDER,PETPROFILE_WEIGHT_TYPE,PETPROFILE_WEIGHT,PETPROFILE_SIZE_TYPE,PETPROFILE_BIRTHDAY,PETPROFILE_BIRTHDAY_ESTIMATED,PETPROFILE_LIFESTAGE,PETPROFILE_ADOPTED,PETPROFILE_ADOPTION_DTTM,PETPROFILE_STATUS,PETPROFILE_STATUS_REASON,PETPROFILE_CREATED_DTTM,PETPROFILE_UPDATED_DTTM,PETPROFILE_PET_ALLERGY_COUNT,PETPROFILE_PET_PHOTO_COUNT,PETPROFILE_LAST_ADDED_DTTM,DW_CREATE_DTTM,DW_UPDATE_DTTM,PETPROFILE_PETPHOTO_URL,PETPROFILE_MED_CONDITION_LIST,PETPROFILE_MEDICATION_LIST,PETPROFILE_FIRST_BIRTHDAY,PETPROFILE_SEVEN_BIRTHDAY,DW_SITE_ID,PETPROFILE_WEIGHT_UOM,PETPROFILE_WEIGHT_METRIC,PETPROFILE_WEIGHT_METRIC_UOM
81054085,144522532,81054085,81054062,153505472,A,cguevera,2021-07-04 09:55:55.000,Achilles,1,Dog,435,German Shepherd,L,MALE,H,67,L,2021-03-01,true,A,true,2021-04-26 04:00:00.000,1,2,2021-05-01 12:24:14.242,2024-07-27 21:01:45.555,1.00,1.00,2021-05-01 12:24:14.264,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/8E71A98E3D05E344F922B58B094679C9,Seizures/Epilepsy,None,2022-03-01,2028-03-01,10,LBR,30.39,KG
201878,5153690,31810342,12029901,178054745,A,jcharles5,2021-10-17 22:05:01.000,Taffy Rose,1,Dog,525,Shih Tzu,XS,FMLE,H,22,SM,2010-11-04,true,S,true,2010-11-20 05:00:00.000,0,0,2018-06-23 14:45:30.753,2022-09-20 22:20:36.224,0.00,2.00,2018-06-23 14:45:30.984,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/6C711D97EAB6A1630A39F79F868C0BA9,Overweight,Aspirin,2011-11-04,2017-11-04,10,LBR,9.98,KG
133512641,45393829,133512641,22366801,45393829,R,,2018-11-01 15:41:48.000,Winnie,1,Dog,444,Greyhound,L,FMLE,,64,L,2020-04-24,false,A,false,,1,,2024-12-11 18:47:29.914,2024-12-11 19:10:58.922,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2021-04-24,2027-04-24,10,LBR,29.03,KG
110355877,45393829,110355877,22366801,45393829,R,,2018-11-01 15:41:48.000,Cass,1,Dog,444,Greyhound,L,FMLE,,62,L,2017-03-28,false,A,false,,1,,2023-04-17 14:51:24.433,2024-12-11 19:08:31.509,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2018-03-28,2024-03-28,10,LBR,28.12,KG
121719684,45393829,121719684,22366801,45393829,R,,2018-11-01 15:41:48.000,Stitch,1,Dog,586,Mixed / Unknown,,UNKN,,65,L,,false,,false,,1,,2024-02-12 02:11:09.046,2025-05-27 18:50:48.155,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,,,,10,LBR,29.48,KG
102298533,45393829,102298533,22366801,45393829,R,,2018-11-01 15:41:48.000,Blackjack Sarah,1,Dog,444,Greyhound,L,FMLE,,65,L,2015-05-05,false,S,false,,1,,2022-09-10 14:51:24.325,2025-01-04 01:55:52.289,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2016-05-05,2022-05-05,10,LBR,29.48,KG
85810695,45393829,85810695,22366801,45393829,R,,2018-11-01 15:41:48.000,Grayshe,1,Dog,444,Greyhound,L,FMLE,,69,L,2009-04-15,true,S,true,2009-04-15 04:00:00.000,1,,2021-08-15 17:13:09.786,2025-04-02 19:28:15.935,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2010-04-15,2016-04-15,10,LBR,31.30,KG
61155217,45393829,61155217,22366801,28877,,,,D C Miss Behaving (Missy),1,Dog,444,Greyhound,L,FMLE,,68,L,2015-06-01,false,S,false,,1,,2020-04-30 21:21:09.678,2024-07-24 18:49:59.188,0.00,2.00,2024-07-24 18:49:59.248,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/23A32B0BFF9B93D261F538F73FEE60C3,None,None,2016-06-01,2022-06-01,10,LBR,30.84,KG
4789366,45393829,36397671,22366801,45393829,R,,2018-11-01 15:41:48.000,Black Oak Sassy,1,Dog,444,Greyhound,L,FMLE,,62,L,2011-06-09,false,S,false,,1,,2019-04-01 11:13:34.142,2024-12-11 19:07:16.222,0.00,2.00,2024-12-11 19:07:16.412,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/0BBFD7B21F76AC44986D37D036276A51,None,None,2012-06-09,2018-06-09,10,LBR,28.12,KG
2399427,45393829,34007732,22366801,164084314,A,mmclaughl1,2021-09-05 16:38:46.285,Ale Skittle,1,Dog,444,Greyhound,L,FMLE,H,59,L,2009-06-01,true,S,true,2016-10-25 04:00:00.000,0,0,2018-11-01 11:46:39.149,2022-02-17 15:57:34.467,1.00,2.00,2018-11-01 12:32:27.680,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/AC9024834124909EFC7277D26F35A69F,"None,Other","None,Other,Heartgard",2010-06-01,2016-06-01,10,LBR,26.76,KG
113684865,6693645,113684865,12636084,6693645,R,,2016-02-16 16:31:41.000,His Royal Chonkness Loki,2,Cat,638,Domestic,,MALE,,18,UNK,2020-07-04,false,A,true,2020-08-02 04:00:00.000,1,,2023-07-07 18:14:18.363,2023-07-07 18:18:41.670,0.00,1.00,2023-07-07 18:18:41.699,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/6693645/563FF1B329FEAFABB0E21D0BA1939FC7,None,None,2021-07-04,2027-07-04,10,LBR,8.16,KG
61577761,6693645,61577761,12636084,6693645,R,,2016-02-16 16:31:41.000,Taz,2,Cat,740,Other,,MALE,,0,UNK,2020-01-01,false,A,false,,2,2,2020-05-07 11:14:24.145,2022-12-04 17:36:32.329,0.00,2.00,2022-12-04 17:36:30.972,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/9BD121B27212AC50DB2D83AF2BB1DAB2,None,None,2021-01-01,2027-01-01,10,LBR,0.00,KG
61577762,6693645,61577762,12636084,6693645,R,,2016-02-16 16:31:41.000,Taz,2,Cat,740,Other,,MALE,,0,UNK,2020-01-01,false,A,false,,2,2,2020-05-07 11:14:24.147,2022-12-04 17:37:29.439,0.00,2.00,2022-12-04 17:37:28.504,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/9BD121B27212AC50DB2D83AF2BB1DAB2,None,None,2021-01-01,2027-01-01,10,LBR,0.00,KG
61577760,6693645,61577760,12636084,6693645,R,,2016-02-16 16:31:41.000,Taz,2,Cat,740,Other,,MALE,,0,UNK,2020-01-01,false,A,false,,1,,2020-05-07 11:14:24.143,2023-07-07 18:20:30.647,0.00,2.00,2023-07-07 18:20:30.694,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/9BD121B27212AC50DB2D83AF2BB1DAB2,None,None,2021-01-01,2027-01-01,10,LBR,0.00,KG
138073,6693645,31746537,12636084,6693645,R,,2016-02-16 16:31:41.000,Bella,2,Cat,-1,UNKNOWN,UNK,UNKN,,,,,,,,,2,2,2018-06-17 20:42:08.590,2020-05-06 19:48:44.855,0.00,2.00,2018-06-17 20:46:21.002,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/E10352609465EA211D6497BAEE5DC3E3,None,None,,,10,LBR,,KG
138090,6693645,31746554,12636084,6693645,R,,2016-02-16 16:31:41.000,Kylo,2,Cat,638,Domestic,,FMLE,,9,UNK,2015-12-06,false,A,true,2016-01-26 05:00:00.000,1,,2018-06-17 20:43:51.136,2023-07-07 18:19:28.458,0.00,2.00,2023-07-07 18:19:28.514,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/3DF995F6072B8E8791EE7D3A95D9F0C3,None,None,2016-12-06,2022-12-06,10,LBR,4.08,KG
120033844,22620534,120033844,15551807,2,,,,Honey,1,Dog,788,Cocker Spaniel,M,FMLE,,19,M,2022-06-23,true,,false,,1,,2023-12-22 23:57:15.726,2024-05-05 17:53:46.382,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,,,2023-06-23,2029-06-23,10,LBR,8.62,KG
47263814,22620534,47263814,15551807,196740564,A,spratt1,2021-12-01 12:34:09.000,JJ,1,Dog,788,Cocker Spaniel,M,MALE,H,45,M,2012-01-22,true,A,true,2018-12-23 05:00:00.000,0,0,2019-09-03 17:57:42.097,2023-04-24 12:26:27.036,1.00,2.00,2019-09-03 17:57:42.287,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/57D08EDC60DE2C95420DB96F26ABB8BC,None,None,2013-01-22,2019-01-22,10,LBR,20.41,KG
131506666,91841656,131506666,58928078,91841656,R,,2020-04-03 22:28:23.000,Finn,1,Dog,451,Irish Wolfhound,G,FMLE,,72,L,2024-08-05,false,P,true,2024-11-02 04:00:00.000,1,,2024-10-24 18:54:50.251,2024-12-29 13:26:48.696,0.00,1.00,2024-12-29 13:26:11.035,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/91841656/0D6C68145A819765631FFF523F458E44,None,Trifexis,2025-08-05,2031-08-05,10,LBR,32.66,KG
68592583,91841656,68592583,58928078,44182636,A,slawson1,2018-10-12 14:56:58.397,Ozzy,1,Dog,850,Chihuahua,XS,MALE,U,10,XS,2010-04-15,true,S,true,2020-03-20 04:00:00.000,0,0,2020-08-31 13:53:09.818,2024-02-19 17:39:37.753,1.00,4.00,2021-05-20 00:49:22.025,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/BDA1A081578DF5FA61A9A4C0AED004BB,"Arthritis,Heart Disease",Trifexis,2011-04-15,2017-04-15,10,LBR,4.54,KG
81913846,91841656,81913846,58928078,91841656,R,,2020-04-03 22:28:23.000,Zastava,1,Dog,437,German Wirehaired Pointer,L,MALE,,70,L,2021-04-02,false,A,false,,1,,2021-05-20 00:36:49.499,2025-02-06 00:17:25.409,0.00,3.00,2022-05-31 16:09:05.097,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/83884E42B38384BF3613AC8B68CDE2F8,None,Simparica,2022-04-02,2028-04-02,10,LBR,31.75,KG
58928169,91841656,58928169,58928078,91841656,R,,2020-04-03 22:28:23.000,Heidi,1,Dog,577,Miniature Pinscher,XS,FMLE,,15,SM,2009-08-03,false,S,false,,2,,2020-04-03 18:29:31.125,2021-07-18 16:06:23.897,0.00,2.00,2021-05-20 00:43:17.815,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/AAC9331282960136ECAD33F2B2F70214,Cushings/Addisons Disease,"Other,Interceptor,Vetoryl",2010-08-03,2016-08-03,10,LBR,6.80,KG
68592456,91841656,68592456,58928078,91841656,R,,2020-04-03 22:28:23.000,Nikolai,1,Dog,514,Standard Schnauzer,M,MALE,,44,M,2014-11-23,false,S,true,2015-01-17 05:00:00.000,1,,2020-08-31 13:50:07.950,2024-12-29 13:24:03.193,0.00,2.00,2024-12-29 13:23:01.638,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/20C588C7B3D65C7F935D179C21142787,Arthritis,Trifexis,2015-11-23,2021-11-23,10,LBR,19.96,KG
68592533,91841656,68592533,58928078,91841656,R,,2020-04-03 22:28:23.000,Kimber,1,Dog,385,Brittany,M,FMLE,,49,M,2013-11-19,false,A,false,,2,2,2020-08-31 13:52:06.207,2024-02-12 02:46:10.191,0.00,3.00,2024-02-12 02:46:10.258,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/FD1622653C591E390DC6426169DA8B58,None,"Other,Interceptor",2014-11-19,2020-11-19,10,LBR,22.23,KG
265,15817959,31608729,16742476,15769230,A,cnunez2,2017-04-03 14:25:47.706,Totes,2,Cat,627,Siamese Cat,,MALE,H,10,,2017-03-13,false,A,,,1,,2018-03-14 08:57:40.870,2021-06-16 01:39:00.496,0.00,2.00,2018-12-27 07:58:36.581,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/0727FE4714B5B94F74B4AAE1E9B1FEAD,,,2018-03-13,2024-03-13,10,LBR,4.54,KG
3216703,15817959,34825008,16742476,15769230,A,cnunez2,2017-04-03 14:25:47.706,Murdock,1,Dog,364,Beagle,SM,MALE,H,35,M,2018-11-23,true,A,true,2018-12-20 05:00:00.000,1,2,2018-12-27 07:56:48.482,2023-02-24 00:06:56.353,0.00,1.00,2018-12-27 07:57:58.810,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/6B063962730BD1E86C2E5927EF46B2F3,None,None,2019-11-23,2025-11-23,10,LBR,15.88,KG
107113788,22481160,107113788,14078565,22481160,R,,2017-09-26 13:58:34.000,Tootsie,1,Dog,439,Golden Retriever,L,FMLE,,75,L,2021-09-01,false,A,false,,1,,2023-01-19 18:44:03.291,2024-04-07 12:56:55.947,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2022-09-01,2028-09-01,10,LBR,34.02,KG
107113746,22481160,107113746,14078565,97428,R,,2012-02-28 14:50:29.172,Sugar,1,Dog,586,Mixed / Unknown,,FMLE,,91,XL,2013-01-17,false,S,false,,1,,2023-01-19 18:42:41.453,2024-04-22 19:46:08.306,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2014-01-17,2020-01-17,10,LBR,41.28,KG
77347403,22481160,77347403,14078565,22481160,R,,2017-09-26 13:58:34.000,Mario,2,Cat,638,Domestic,,MALE,,8,UNK,2019-10-15,false,A,false,,1,,2021-02-15 15:20:16.271,2021-06-16 12:36:10.601,0.00,2.00,2021-02-15 15:23:21.093,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/44BE15223AE973A42B3940E9C276FDEB,,,2020-10-15,2026-10-15,10,LBR,3.63,KG
142560,22481160,31751024,14078565,22481160,R,,2017-09-26 13:58:34.000,Johnny Boy,1,Dog,586,Mixed / Unknown,,MALE,,17,SM,2011-08-17,false,A,false,,1,,2018-06-18 10:39:28.063,2022-04-09 16:17:15.667,0.00,2.00,2018-06-18 10:39:28.201,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/4DAB7FD4A9FAB39E5F68D469D1573876,None,Interceptor,2012-08-17,2018-08-17,10,LBR,7.71,KG
142632,22481160,31751096,14078565,99782867,A,rjoseph1,2020-06-14 18:26:59.559,Lucky Luciano,2,Cat,638,Domestic,,MALE,,15,UNK,2010-01-01,true,A,false,,0,0,2018-06-18 10:44:44.696,2021-06-16 12:36:10.601,0.00,2.00,2018-06-18 10:44:44.906,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/57709F01AD0013D6B5E3FA9D030DF1E5,,,2011-01-01,2017-01-01,10,LBR,6.80,KG
142625,22481160,31751089,14078565,22481160,R,,2017-09-26 13:58:34.000,Jynx,2,Cat,638,Domestic,,MALE,,17,,2010-01-01,,A,,,1,,2018-06-18 10:44:06.247,2021-06-16 04:02:17.882,0.00,2.00,2018-06-18 10:44:06.406,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/6843E176F7A68C5ED6D7DBAADFEAF192,,,2011-01-01,2017-01-01,10,LBR,7.71,KG
142473,22481160,31750937,14078565,201103303,A,jmordica,2021-12-27 18:05:38.490,Brodie,1,Dog,393,Cairn Terrier,SM,MALE,H,27,M,2009-08-15,true,S,true,2009-08-15 04:00:00.000,0,0,2018-06-18 10:32:09.579,2022-01-18 14:22:15.399,0.00,2.00,2018-06-18 10:32:09.733,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/1C6C49F049693D29133DA2F258F80888,Cushings/Addisons Disease,Prednisone,2010-08-15,2016-08-15,10,LBR,12.25,KG
91964276,29790560,91964276,21920365,29790560,R,,2018-02-03 22:19:41.000,Annie,1,Dog,439,Golden Retriever,L,FMLE,,75,L,2021-09-19,false,A,false,,1,,2022-01-08 16:51:32.184,2024-09-30 16:53:07.148,0.00,1.00,2022-01-08 16:51:32.213,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/29790560/2893B6124933C4E56D41D3DD41E07E05,None,Trifexis,2022-09-19,2028-09-19,10,LBR,34.02,KG
54986288,29790560,54986288,21920365,111660675,A,nliber,2020-09-20 13:26:05.000,Sasha,1,Dog,439,Golden Retriever,L,FMLE,H,70,L,2009-04-30,true,S,true,2012-04-12 04:00:00.000,0,0,2020-01-30 21:40:12.152,2022-03-17 19:42:33.387,0.00,2.00,2020-01-30 21:40:14.341,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/4217E980E92EF32D3B4374EB660740FA,None,None,2010-04-30,2016-04-30,10,LBR,31.75,KG
54986434,29790560,54986434,21920365,29790560,R,,2018-02-03 22:19:41.000,Sandy,1,Dog,439,Golden Retriever,L,FMLE,,50,M,2013-02-05,true,S,true,2013-01-04 05:00:00.000,0,0,2020-01-30 21:43:54.693,2024-10-16 13:55:32.654,0.00,2.00,2024-09-30 16:52:11.139,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/8FFA4B2DD699622A1D1B6648518638E6,None,None,2014-02-05,2020-02-05,10,LBR,22.68,KG
80565617,110529066,80565617,69051761,131486060,A,rfrasier1,2021-01-17 21:14:05.283,Ruby,1,Dog,586,Mixed / Unknown,,UNKN,,0,UNK,,false,,false,,1,,2021-04-20 16:02:02.715,2021-04-20 16:02:02.715,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,,,,,10,LBR,0.00,KG
80565608,110529066,80565608,69051761,131486060,A,rfrasier1,2021-01-17 21:14:05.283,Peanut,1,Dog,586,Mixed / Unknown,,UNKN,,0,UNK,,false,,false,,1,,2021-04-20 16:01:48.711,2021-04-20 16:01:48.711,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,,,,,10,LBR,0.00,KG
70827515,110529066,70827515,69051761,93945611,A,amitcham,2020-04-20 17:04:01.090,Opie,1,Dog,501,Pug,SM,MALE,U,13,SM,2008-11-18,true,S,true,2010-10-11 04:00:00.000,0,0,2020-10-13 19:37:53.899,2022-03-03 18:08:18.245,1.00,1.00,2022-01-18 21:35:52.893,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/110529066/634E50598A988F1CC3DBEA9E8CFAF3A1,"Cushings/Addisons Disease,Diabetes","Prednisone,Vetsulin",2009-11-18,2015-11-18,10,LBR,5.90,KG
116860706,5864589,116860706,12329502,5864589,R,,2015-12-09 14:18:05.000,Midnight (Middie),2,Cat,590,American- Shorthair,,MALE,,9,UNK,2016-06-01,false,A,false,,1,,2023-10-04 16:56:21.507,2023-10-04 16:58:19.903,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2017-06-01,2023-06-01,10,LBR,4.08,KG
43020378,5864589,43020378,12329502,169533021,A,cdecoteau,2021-09-26 16:05:37.394,roxie,1,Dog,435,German Shepherd,L,FMLE,O,91,L,2009-04-12,true,S,true,2009-06-08 04:00:00.000,0,0,2019-06-21 15:22:44.291,2022-05-26 18:32:35.804,1.00,2.00,2019-12-12 10:22:32.538,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/90183BE4C6DE83DB3C3DDCEF092F1EC4,None,Metacam,2010-04-12,2016-04-12,10,LBR,41.28,KG
37822415,6955534,37822415,12734438,186681591,A,mdetrick1,2021-11-07 15:24:29.327,Bella,1,Dog,542,West Highland White Terrier,SM,FMLE,H,17,SM,2010-06-16,true,S,true,2011-03-10 05:00:00.000,0,0,2019-05-22 19:46:27.761,2022-05-10 22:31:19.324,1.00,2.00,2021-03-16 11:54:56.213,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/5A7E5536F4AAF795BAD84F85339459A7,None,None,2011-06-16,2017-06-16,10,LBR,7.71,KG
37822415,6955534,37822415,12734438,186681591,R,mdetrick1,,Bella,1,Dog,542,West Highland White Terrier,SM,FMLE,H,17,SM,2010-06-16,true,S,true,2011-03-10 05:00:00.000,0,0,2019-05-22 19:46:27.761,2022-05-10 22:31:19.324,1.00,2.00,2021-03-16 11:54:56.213,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/5A7E5536F4AAF795BAD84F85339459A7,None,None,2011-06-16,2017-06-16,10,LBR,7.71,KG
94420065,10196010,94420065,16658606,10196010,R,,2016-09-15 12:13:53.000,Molly,2,Cat,615,Manx,,FMLE,,5,UNK,2020-03-09,true,A,true,2020-09-15 04:00:00.000,1,,2022-03-09 15:43:18.829,2022-03-09 15:43:18.829,0.00,1.00,2022-03-09 15:43:19.082,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/10196010/A186BA653B421DC9B7C318982A4D2CF2,,,2021-03-09,2027-03-09,10,LBR,2.27,KG
94419957,10196010,94419957,16658606,10196010,R,,2016-09-15 12:13:53.000,Abby,2,Cat,740,Other,,FMLE,,10,UNK,2017-09-09,true,A,true,2018-03-18 04:00:00.000,1,,2022-03-09 15:40:42.412,2022-03-09 15:40:42.412,0.00,1.00,2022-03-09 15:40:42.677,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/10196010/CC297FBB96DE2549F54A34B308C14EC8,,,2018-09-09,2024-09-09,10,LBR,4.54,KG
2796707,10196010,34405012,16658606,208452846,A,drodrigu27,2022-03-12 12:28:56.000,Bella,1,Dog,435,German Shepherd,L,FMLE,H,82,XL,2011-12-01,true,S,true,2012-07-14 04:00:00.000,0,0,2018-11-28 06:41:35.482,2022-08-16 23:17:34.726,0.00,2.00,2018-11-28 06:41:35.620,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/1C42046B585510763D0422BD5285238F,Arthritis,Carprofen,2012-12-01,2018-12-01,10,LBR,37.19,KG
67686320,14340067,67686320,16638163,14340067,R,,2017-02-21 03:38:07.018,Lamar,2,Cat,618,Ocicat,,MALE,,7,,2020-04-15,,K,,,1,,2020-08-15 13:55:12.093,2021-06-16 08:55:36.638,0.00,2.00,2020-08-15 13:55:12.255,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/16862D4DDC3032EF037A752309AADA42,None,None,2021-04-15,2027-04-15,10,LBR,3.18,KG
58657321,14340067,58657321,16638163,14340067,R,,2017-02-21 03:38:07.018,Pi,2,Cat,590,American- Shorthair,,FMLE,,7,,1996-01-03,false,S,,,1,,2020-03-31 19:10:00.709,2021-06-16 12:36:10.601,0.00,2.00,2020-08-15 13:52:55.969,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/72F3BADA889DE64BD5DF370DFB64619F,Kidney Disease,Lactated Ringers,1997-01-03,2003-01-03,10,LBR,3.18,KG
5390009,14340067,37328537,16638163,145507549,A,ltafel,2021-05-09 16:11:51.672,Pepper,1,Dog,422,Doberman Pinscher,L,FMLE,H,90,L,2011-05-05,true,A,true,2018-03-21 04:00:00.000,0,2,2019-05-05 10:56:13.467,2022-04-15 19:07:28.756,0.00,2.00,2019-05-05 10:56:13.584,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/1B6679E688CEDD698E087E042D7639A9,None,None,2012-05-05,2018-05-05,10,LBR,40.82,KG
2195369,14340067,33803674,16638163,14340067,R,,2017-02-21 03:38:07.018,Floyd ,1,Dog,382,Boxer,L,MALE,,85,L,2007-10-06,false,S,,,1,,2018-10-17 15:37:05.855,2021-06-16 01:58:48.043,0.00,2.00,2019-05-05 10:56:43.562,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/A25102EAAC743306837F57D17D753AC2,None,None,2008-10-06,2014-10-06,10,LBR,38.56,KG
119023593,11472518,119023593,17533596,11472518,R,,2016-11-13 00:29:03.000,Bo,1,Dog,525,Shih Tzu,XS,MALE,,14,UNK,2022-12-22,false,,false,,1,,2023-11-26 02:23:26.020,2024-04-06 05:43:28.413,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2023-12-22,2029-12-22,10,LBR,6.35,KG
47008807,11472518,47008807,17533596,134508348,A,vmartinez5,2021-02-14 16:02:19.228,Bear,1,Dog,353,Akita,XL,MALE,H,101,XL,2007-09-10,true,S,true,2007-08-03 04:00:00.000,0,0,2019-08-29 10:32:21.376,2021-07-25 01:38:18.958,0.00,2.00,2019-09-10 01:51:13.737,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/A36B041C9F25743CE8290037FBE00636,Arthritis,None,2008-09-10,2014-09-10,10,LBR,45.81,KG
99883712,16466694,99883712,14477547,16466694,R,,2017-04-23 01:22:24.000,Nico,1,Dog,586,Mixed / Unknown,,MALE,H,145,G,,false,,false,,1,,2022-07-11 18:26:55.673,2025-01-23 16:22:17.546,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,,,10,LBR,65.77,KG
85449125,16466694,85449125,14477547,16466694,R,,2017-04-23 01:22:24.000,Ella Mae,1,Dog,565,Catahoula Leopard Dog,L,FMLE,,52,L,2020-04-07,true,A,true,2021-07-22 04:00:00.000,1,,2021-08-07 16:53:17.429,2024-11-09 02:18:55.824,0.00,0.00,,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,,None,None,2021-04-07,2027-04-07,10,LBR,23.59,KG
65391710,16466694,65391710,14477547,22725141,A,jacevedo,2017-10-02 16:04:24.973,Axl Rose,1,Dog,389,American Bulldog,L,MALE,H,125,L,2015-01-08,true,A,true,2018-12-07 05:00:00.000,0,0,2020-07-08 20:25:50.831,2022-07-11 18:24:49.666,0.00,2.00,2020-07-08 20:25:52.626,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//img.chewy.com/image/B23B18C4E3D52C4205C7F69D13E29294,None,None,2016-01-08,2022-01-08,10,LBR,56.70,KG
140347655,10104734,140347655,14757659,10104734,R,,2016-09-10 17:03:43.000,(Hanh-Nah) Belle,1,Dog,364,Beagle,SM,FMLE,,10,XS,2025-04-14,false,P,true,2025-06-06 04:00:00.000,1,,2025-06-03 02:16:13.301,2025-07-08 02:30:58.330,0.00,1.00,2025-07-08 02:29:02.156,2025-07-25 17:12:38.437,2025-07-25 17:12:38.437,//image.chewy.com/catalog/petprofile/10104734/8DF968B4D8FA81C6E762BC682F3B9927,None,,2026-04-14,2032-04-14,10,LBR,4.54,KG
